ensembl_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000173517,PEAK1,9.080570400506936,0.5437149019577305,0.21994886857658255,2.4720059051743566,0.01343572969558965,0.7792404424551251
ENSG00000157500,APPL1,53.101375044345254,0.2884860947279758,0.11713641238298422,2.462821669702108,0.013784845920111985,0.7792404424551251
ENSG00000220008,LINGO3,4.881176200621913,0.7025353621767063,0.2855658109719302,2.4601522142500536,0.013887810078074369,0.7792404424551251
ENSG00000150991,UBC,520.9735795485155,-0.166874543529379,0.06792122214047892,-2.4568836995341257,0.014014804932074366,0.7792404424551251
ENSG00000183624,HMCES,27.982173512300296,-0.3634104901026963,0.1479633146513658,-2.456085084055947,0.01404598972512134,0.7792404424551251
ENSG00000256222,MTRNR2L3,79.94025124588026,0.6946852526832502,0.2828587684045739,2.4559438500051707,0.014051511081601166,0.7792404424551251
ENSG00000131634,TMEM204,17.168589277338718,-0.45499925124235163,0.18541609613490087,-2.453936096849507,0.014130208936462855,0.7792404424551251
ENSG00000198131,ZNF544,8.836357625445329,-0.6168452051244647,0.25167440440008315,-2.450965192884195,0.014247372971252833,0.7792404424551251
ENSG00000158517,NCF1,242.49186321240944,-0.3219536440499809,0.13137799281591722,-2.4505903701930687,0.01426221563767897,0.7792404424551251
ENSG00000119280,C1orf198,5.958786145229821,-0.914912877400952,0.3733585163987047,-2.4504941958359625,0.014266026260602851,0.7792404424551251
ENSG00000089169,RPH3A,82.65637663746844,-1.4157245149144368,0.5784585675263175,-2.447408672618592,0.014388758564012156,0.7792404424551251
ENSG00000108175,ZMIZ1,55.02448814201786,-0.3083984181569265,0.12614732817597007,-2.4447479198824094,0.014495341662343519,0.7792404424551251
ENSG00000172869,DMXL1,26.727097208208175,0.3499676503184556,0.1432218047498233,2.443536100733903,0.014544114414843216,0.7792404424551251
ENSG00000168876,ANKRD49,39.36839848907958,0.31580708952145625,0.12926372457343688,2.4431223111016034,0.014560801541924235,0.7792404424551251
ENSG00000127666,TICAM1,11.555581299837286,-0.4722205413409869,0.1934304871277958,-2.4412932436498482,0.014634765761141281,0.7792404424551251
ENSG00000132952,USPL1,8.016231571500034,0.6150121641059206,0.25194604656438724,2.4410470912023157,0.014644744970016107,0.7792404424551251
ENSG00000111796,KLRB1,11.381608063921787,0.6704467367642789,0.27493612097345477,2.4385545791162553,0.014746131700808674,0.7792404424551251
ENSG00000100523,DDHD1,43.65646588955546,0.30261262428367813,0.1242520961009831,2.4354729922442235,0.014872334794914415,0.7792404424551251
ENSG00000063322,MED29,20.96093211847877,0.3521151658704859,0.14464078346888945,2.4344113563670082,0.014916032844123595,0.7792404424551251
ENSG00000161013,MGAT4B,37.903255234318145,-0.3964534047196602,0.16287329255388486,-2.4341216322405828,0.014927977824810826,0.7792404424551251
ENSG00000177225,GATD1,16.12967347178135,-0.4369722261474342,0.18027500828649834,-2.423920155660096,0.015353980827740775,0.7911046494034865
ENSG00000133028,SCO1,26.32973958655316,0.35050858236839755,0.1447738874792477,2.421075985948367,0.015474642230603651,0.7911046494034865
ENSG00000103657,HERC1,109.14759691229801,0.22855583001754198,0.09449011328706787,2.41883327330948,0.01557037502051087,0.7911046494034865
ENSG00000143443,C1orf56,180.0842644832685,-0.20328944245826483,0.0840445936939666,-2.4188283091534366,0.0155705874979959,0.7911046494034865
ENSG00000272398,CD24,8.877811057532307,0.6504184817358872,0.26911317373814947,2.4168957346129503,0.015653500291504543,0.7911046494034865
ENSG00000104447,TRPS1,32.79496804330033,0.3136330328185858,0.12979355703138312,2.41639908784341,0.015674870447950854,0.7911046494034865
